Open High Low Close Volume nTrades Value
15221 15222 15221 15222 103 2 1567865
15222 15222 15222 15222 94 1 1430868
15222 15222 15205 15205 7500 6 114075784
15222 15222 15222 15222 193 2 2937846
15222 15222 15221 15221 201 2 3059519
15220 15220 15220 15220 97 1 1476340
15220 15220 15220 15220 94 1 1430680
15220 15220 15220 15220 109 1 1658980
15220 15220 15220 15220 91 1 1385020
15220 15221 15220 15221 100 2 1522078
15220 15220 15220 15220 1383 3 21049260
15221 15221 15220 15220 4809 5 73193079
15220 15222 15220 15222 106 3 1613512
15222 15222 15222 15222 91 1 1385202
15221 15221 15221 15221 97 1 1476437
15221 15221 15221 15221 93 1 1415553
15221 15221 15221 15221 209 2 3181189
15220 15220 15206 15206 221 2 3361800
15220 15220 15220 15220 95 1 1445900
15220 15220 15220 15220 105 1 1598100
15220 15220 15220 15220 97 1 1476340
15220 15220 15206 15206 1335 3 20301284
15220 15220 15220 15220 187 2 2846140
15220 15220 15220 15220 93 1 1415460
15220 15220 15220 15220 104 1 1582880
15207 15220 15207 15220 893 3 13581060
15220 15220 15220 15220 94 1 1430680
15219 15220 15219 15220 211 3 3211220
15219 15219 15219 15219 94 1 1430586
15219 15219 15219 15219 104 1 1582776
15219 15219 15219 15219 95 1 1445805
15218 15218 15218 15218 105 1 1597890
15218 15218 15218 15218 94 1 1430492
15218 15218 15210 15218 897 4 13644946
15218 15218 15218 15218 101 1 1537018
15210 15219 15001 15001 1060098 88 15932088403
15210 15210 15210 15210 95 1 1444950
15207 15210 15207 15210 100 2 1520793
15200 15200 15150 15150 177 2 2686900
15150 15180 15150 15180 209 2 3169440
15180 15180 15180 15180 92 1 1396560
15180 15180 15180 15180 100 1 1518000
15170 15170 15170 15170 91 1 1380470
15170 15170 15170 15170 98 1 1486660
15169 15169 15169 15169 109 1 1653421
15169 15169 15169 15169 191 2 2897279
15165 15165 15165 15165 100 1 1516500
15130 15130 15130 15130 101 1 1528130
15130 15130 15130 15130 106 1 1603780
15130 15130 15098 15098 2104 2 31769520
15021 15098 15015 15015 24377 16 366053496
15015 15015 15005 15005 3095 5 46445623
15097 15097 15005 15090 5963 9 89903132
15090 15090 15090 15090 96 1 1448640
15088 15088 15088 15088 2099 3 31669712
15086 15086 15086 15086 104 1 1568944
15084 15084 15084 15084 92 1 1387728
15070 15070 15050 15050 200 2 3012020
15011 15050 15011 15050 1199 2 18002245
15050 15050 15050 15050 1634 5 24591700
15050 15050 15050 15050 844 3 12702200
15050 15063 15050 15063 178 2 2680200
15059 15063 15059 15063 101 2 1521067
15062 15062 15049 15049 1689 3 25420483
15049 15200 15049 15200 100912 13 1529960525
15199 15199 15199 15199 104 1 1580696
15199 15199 15199 15199 93 1 1413507
15199 15199 15199 15199 95 1 1443905
15199 15199 15198 15198 1104 2 16778696
15190 15190 15185 15185 189 2 2870430
15170 15170 15170 15170 1780 3 27002600
15170 15190 15170 15190 8933 4 135522150
15190 15190 15190 15190 98 1 1488620
15190 15190 15170 15190 1945 5 29510450
15170 15170 15101 15101 696 4 10523820
15170 15170 15170 15170 207 2 3140190
15105 15105 15100 15100 1748 7 26398450
15100 15100 15100 15100 882 3 13318200
15061 15100 15061 15100 210 2 3166398
15105 15300 15105 15300 57319 29 873216609
15105 15105 15105 15105 2500 2 37762500
15250 15300 15250 15300 188 3 2871400
15300 15300 15300 15300 108 1 1652400
15300 15300 15300 15300 94 1 1438200
15300 15300 15300 15300 106 2 1621800
15300 15300 15300 15300 94 1 1438200
15300 15300 15300 15300 198 2 3029400
15300 15300 15300 15300 100 1 1530000
15300 15300 15300 15300 92 2 1407600
15300 15300 15300 15300 10 1 153000
15320 15395 15320 15395 50103 18 769834920
15395 15395 15395 15395 98 1 1508710
15393 15393 15393 15393 91 1 1400763
15393 15393 15393 15393 91 1 1400763
15392 15393 15392 15393 310 4 4771765
15390 15390 15390 15390 93 1 1431270
15390 15390 15390 15390 105 2 1615950
15367 15367 15366 15366 971 3 14921257
15366 15366 15366 15366 91 1 1398306
15365 15365 15365 15365 109 1 1674785
15360 15360 15359 15359 196 2 3010461
15351 15360 15351 15360 5165 7 79315490
15360 15360 15360 15360 92 1 1413120
15305 15360 15305 15360 1169 3 17896660
15355 15355 15355 15355 93 1 1428015
15354 15354 15354 15354 183 2 2809782
15350 15350 15350 15350 106 1 1627100
15349 15349 15349 15349 95 1 1458155
15349 15349 15349 15349 100 1 1534900
15349 15349 15349 15349 93 1 1427457
15349 15349 15349 15349 97 1 1488853
15347 15347 15345 15345 194 2 2977126
15344 15344 15344 15344 95 1 1457680
15340 15340 15340 15340 93 1 1426620
15315 15340 15315 15315 333 4 5102170
15313 15315 15311 15315 595 3 9110581
15325 15325 15320 15320 185 2 2834660
15324 15324 15324 15324 91 1 1394484
15324 15324 15311 15311 595 2 9111280
15320 15320 15320 15320 106 1 1623920
15311 15320 15311 15320 196 3 3001820
15319 15319 15319 15319 95 1 1455305
15319 15320 15310 15310 3912 9 59894365
15307 15310 15307 15310 9394 4 143794267
15320 15320 15320 15320 93 1 1424760
15310 15310 15307 15307 597 2 9138570
15300 15300 15290 15290 2780 7 42526890
15300 15309 15300 15309 1717 4 26272674
15309 15309 15309 15309 184 2 2816856
15308 15308 15308 15308 99 1 1515492
15290 15290 15290 15290 391 2 5978390
15290 15290 15275 15275 1722 5 26306880
15289 15290 15289 15290 91 2 1391320
15290 15290 15260 15290 2300 3 35104000
15290 15308 15290 15308 1257 2 19221168
15308 15308 15308 15308 100 1 1530800
15308 15308 15308 15308 101 1 1546108
15308 15308 15308 15308 97 1 1484876
15308 15309 15308 15309 425 4 6506263
15309 15309 15309 15309 199 2 3046491
15309 15309 15309 15309 95 1 1454355
15309 15309 15309 15309 98 1 1500282
15309 15309 15250 15250 19424 10 296351408
15308 15308 15308 15308 97 1 1484876
15308 15308 15308 15308 189 2 2893212
15308 15308 15308 15308 107 1 1637956
15308 15308 15150 15150 1205 2 18270760
15308 15308 15308 15308 91 1 1393028
15308 15308 15308 15308 94 1 1438952
15308 15308 15308 15308 100 1 1530800
15308 15308 15308 15308 202 2 3092216
15308 15308 15308 15308 105 1 1607340
15308 15308 15308 15308 98 1 1500184
15308 15308 15308 15308 103 1 1576724
15280 15280 15280 15280 94 1 1436320
15280 15280 15280 15280 193 3 2949040
15280 15280 15280 15280 100 1 1528000
15280 15280 15280 15280 99 2 1512720
15150 15280 15150 15280 95 2 1451470
15280 15280 15280 15280 105 1 1604400
15280 15280 15280 15280 95 1 1451600
15280 15280 15280 15280 201 2 3071280
15279 15280 15279 15280 102 2 1558474
15280 15280 15280 15280 104 2 1589120
15280 15280 15280 15280 92 1 1405760
15280 15280 15280 15280 92 1 1405760
15280 15280 15280 15280 95 1 1451600
15280 15280 15280 15280 205 2 3132400
15280 15280 15280 15280 97 1 1482160
15280 15280 15200 15200 2356 4 35818800
15280 15280 15280 15280 93 1 1421040
15260 15260 15150 15150 1251 2 18963210
15250 15250 15250 15250 92 1 1403000
15280 15280 15280 15280 211 2 3224080
15280 15280 15280 15280 100 1 1528000
15280 15280 15280 15280 99 1 1512720
15270 15270 15270 15270 95 1 1450650
15270 15270 15150 15150 369 2 5601270
15280 15280 15280 15280 92 1 1405760
15279 15279 15279 15279 188 2 2872452
15279 15279 15279 15279 96 1 1466784
15200 15279 15200 15279 4298 4 65337658
15279 15279 15279 15279 96 1 1466784
15278 15278 15278 15278 95 1 1451410
15278 15278 15278 15278 96 1 1466688
15200 15278 15200 15200 2703 7 41092776
15160 15278 15160 15278 405 3 6151600
15278 15278 15278 15278 92 1 1405576
15270 15270 15270 15270 97 1 1481190
15270 15270 15160 15160 543 2 8242330
15270 15270 15270 15270 100 1 1527000
15270 15270 15150 15150 35458 14 537337670
15150 15150 15133 15150 3433 4 51970374
15125 15150 15125 15150 598 2 9047200
15150 15150 15125 15125 7946 9 120224400
15125 15150 15125 15150 5600 3 84702500
15125 15150 15125 15150 609 3 9223650
15150 15150 15150 15150 759 4 11498850
15150 15270 15150 15270 535 5 8117490
15269 15269 15269 15269 93 1 1420017
15269 15269 15269 15269 98 1 1496362
15269 15269 15269 15269 107 1 1633783
15269 15269 15269 15269 95 1 1450555
15269 15269 15269 15269 105 1 1603245
15269 15269 15269 15269 98 1 1496362
15269 15269 15268 15268 200 2 3053706
15267 15267 15267 15267 96 1 1465632
15267 15267 15267 15267 100 1 1526700
15267 15267 15267 15267 106 1 1618302
15267 15267 15267 15267 102 1 1557234
15266 15266 15266 15266 93 1 1419738
15266 15266 15264 15264 186 2 2839292
15150 15264 15150 15264 296 2 4495686
15264 15264 15264 15264 102 1 1556928
15260 15260 15260 15260 186 2 2838360
15260 15260 15260 15260 99 1 1510740
15259 15259 15252 15252 190 2 2898524
15252 15252 15252 15252 103 1 1570956
15251 15251 15251 15251 94 1 1433594
15250 15250 15132 15132 3905 8 59113741
15249 15249 15249 15249 91 1 1387659
15246 15246 15245 15245 189 2 2881402
15245 15245 15245 15245 102 1 1554990
15240 15240 15240 15240 98 1 1493520
15240 15240 15151 15151 152 2 2311852
15151 15240 15151 15240 428 2 6493350
15239 15239 15239 15239 92 1 1401988
15200 15200 15200 15200 102 1 1550400
15199 15199 15160 15160 251 2 3808709
15239 15239 15235 15235 195 2 2971209
15235 15235 15235 15235 992 2 15113120
15230 15230 15230 15230 92 1 1401160
15161 15230 15153 15230 4393 8 66594686
15229 15229 15151 15151 25097 12 380268891
15229 15229 15229 15229 97 1 1477213
15229 15229 15228 15229 207 4 3152398
15229 15229 15229 15229 91 1 1385839
15155 15219 15152 15219 2288 6 34676512
15219 15220 15219 15220 98 2 1491471
15200 15200 15152 15152 594 2 9004800
15200 15200 15200 15200 93 1 1413600
15200 15200 15152 15200 5318 5 80587264
15200 15200 15200 15200 106 1 1611200
15200 15200 15200 15200 98 1 1489600
15200 15200 15200 15200 96 1 1459200
15199 15199 15199 15199 132 2 2006268
15200 15200 15200 15200 185 2 2812000
15200 15200 15200 15200 97 1 1474400
15200 15200 15200 15200 99 1 1504800
15200 15200 15200 15200 94 1 1428800
15200 15200 15130 15130 24053 20 364088079
15152 15200 15123 15123 529 5 8011364
15152 15190 15152 15190 204 3 3098684
15189 15189 15189 15189 99 1 1503711
15189 15189 15189 15189 94 1 1427766
15170 15170 15170 15170 99 1 1501830
15170 15200 15170 15200 160091 11 2431547684
15190 15190 15190 15190 97 1 1473430
15190 15239 15190 15239 200199 13 3043357943
15239 15239 15239 15239 95 1 1447705
15238 15238 15238 15238 99 1 1508562
15237 15237 15237 15237 96 1 1462752
15200 15200 15200 15200 97 1 1474400
15200 15200 15200 15200 202 2 3070400
15200 15200 15200 15200 93 1 1413600
15200 15200 15200 15200 99 1 1504800
15200 15200 15200 15200 103 1 1565600
15200 15200 15200 15200 650 2 9880000
15200 15200 15200 15200 503 2 7645600
15200 15200 15200 15200 202 2 3070400
15200 15200 15200 15200 174 3 2644800
15200 15200 15200 15200 94 1 1428800
15200 15200 15200 15200 94 1 1428800
15200 15200 15200 15200 95 1 1444000
15200 15200 15200 15200 361 2 5487200
15200 15200 15180 15200 458 3 6956600
15200 15200 15200 15200 100 2 1520000
15192 15192 15190 15190 3198 3 48577820
15180 15180 15170 15170 4772 6 72395690
15170 15170 15170 15170 1408 2 21359360
15170 15170 15170 15170 203 2 3079510
15170 15170 15170 15170 105 1 1592850
15165 15165 15165 15165 93 1 1410345
15164 15164 15164 15164 102 1 1546728
15130 15130 15130 15130 99 1 1497870
15125 15125 15125 15125 794 2 12009250
15124 15164 15123 15164 4703 8 71176038
15164 15164 15164 15164 91 1 1379924
15125 15164 15125 15130 299 3 4526736
15130 15189 15071 15071 86663 21 1307672296
15069 15070 15060 15060 3456 6 52059810
15060 15350 15060 15350 295 4 4480980
15340 15340 15340 15340 92 1 1411280
15300 15300 15300 15300 101 1 1545300
15053 15060 15053 15060 3000 5 45173000
15290 15290 15280 15280 186 2 2843010
15270 15270 15270 15270 95 1 1450650
15270 15270 15270 15270 92 1 1404840
15270 15270 15270 15270 95 1 1450650
15270 15280 15270 15280 40100 4 612710080
15280 15280 15280 15280 98 1 1497440
15279 15350 15260 15260 40182 17 614513488
15260 15260 15260 15260 104 1 1587040
15260 15260 15260 15260 97 1 1480220
15260 15260 15260 15260 92 1 1403920
15259 15259 15259 15259 100 1 1525900
15259 15259 15259 15259 97 1 1480123
15259 15259 15060 15060 1376 3 20741868
15259 15259 15259 15259 197 2 3006023
15258 15258 15258 15258 94 1 1434252
15257 15258 15257 15258 95 2 1449500
15258 15258 15258 15258 92 1 1403736
15256 15256 15256 15256 96 1 1464576
15256 15256 15256 15256 100 1 1525600
15256 15256 15250 15250 204 2 3111594
15249 15249 15249 15249 100 1 1524900
15249 15249 15249 15249 104 2 1585896
15248 15248 15248 15248 92 1 1402816
15248 15248 15248 15248 100 1 1524800
15240 15240 15240 15240 98 1 1493520
15239 15239 15230 15230 187 2 2848847
15230 15230 15230 15230 195 2 2969850
15220 15220 15220 15220 101 1 1537220
15066 15200 15066 15200 3118 2 46989456
15067 15200 15059 15200 9392 9 141455756
15060 15200 15059 15200 1546 3 23295020
15059 15200 15059 15200 343 3 5210075
15198 15198 15198 15198 191 2 2902818
15197 15197 15197 15197 109 1 1656473
15064 15197 15061 15061 1513 6 22802965
15061 15196 15061 15196 388 2 5856493
15196 15196 15196 15196 95 1 1443620
15196 15196 15196 15196 97 1 1474012
15195 15195 15080 15195 192 3 2916405
15195 15195 15195 15195 95 1 1443525
15195 15195 15081 15081 594 2 8968830
15080 15081 15080 15081 1927 3 29059259
15081 15081 15080 15080 701 3 10571274
15196 15196 15196 15196 187 2 2841652
15190 15190 15190 15190 94 1 1427860
15190 15190 15190 15190 95 1 1443050
15180 15180 15080 15080 2466 4 37197160
15175 15175 15175 15175 93 1 1411275
15148 15148 15148 15148 104 1 1575392
15148 15148 15148 15148 201 2 3044748
15148 15148 15148 15148 108 1 1635984
15148 15148 15148 15148 94 1 1423912
15145 15145 15145 15145 103 1 1559935
15145 15145 15120 15120 4069 4 61550005
15120 15120 15110 15110 895 2 13524400
15110 15110 15100 15100 363 3 5482380
15100 15100 15100 15100 96 1 1449600
15100 15100 15100 15100 100 1 1510000
15100 15100 15098 15098 6264 5 94577400
15081 15081 15060 15060 8836 7 133080082
15060 15100 15060 15099 7573 5 114306300
15099 15099 15098 15098 18332 16 276776729
15060 15060 15053 15053 15235 13 229358127
15053 15053 15052 15052 794 2 11951788
15059 15059 15059 15059 5000 1 75295000
15052 15052 15052 15052 339 3 5102628
15051 15051 15050 15050 11187 5 168365737
15050 15050 15046 15046 14031 10 211152847
15046 15046 15042 15042 46099 5 693445554
15040 15040 15040 15040 3792 2 57031680
15058 15058 15058 15058 119 6 1791902
15058 15058 15057 15058 30239 14 455308862
15058 15058 15040 15058 637 13 9584764
15058 15058 15040 15058 315 12 4741470
15058 15058 15057 15057 239 12 3598682
15057 15057 15041 15057 10238 13 153993566
15057 15057 15055 15055 218 11 3282245
15055 15055 15041 15041 5369 14 80759202
15041 15041 15000 15000 105130 28 1579046151
14990 14990 14990 14990 384 1 5756160
14993 14999 14960 14999 32560 8 487910690
14963 14963 14960 14963 20363 8 304640976
14965 14965 14965 14965 2000 1 29930000
14990 14993 14990 14993 2000 3 29983299
14990 14990 14990 14990 300 1 4497000
14990 14990 14990 14990 296 3 4437040
14990 14990 14990 14990 1187 13 17793130
14990 14990 14990 14990 1420 12 21285800
14990 14990 14989 14990 1173 13 17582870
14990 14990 14990 14990 1193 12 17883070
14990 14990 14970 14990 11127 15 166592610
14990 15050 14990 15050 1279289 55 19189274577
15050 15058 15050 15057 1063 12 16002428
15057 15057 15000 15057 46331 16 695028042
15057 15057 15056 15056 1079 11 16246407
15056 15056 15054 15054 1176 12 17704270
15054 15054 15053 15053 1157 13 17417180
15053 15053 15035 15050 1442 12 21697150
15050 15050 15048 15048 1172 12 17637908
15048 15048 15047 15047 1168 12 17574991
15047 15047 15035 15046 1304 12 19618207
15046 15047 15046 15047 2499 14 37602142
15047 15047 15047 15047 1094 11 16461418
15047 15048 15047 15048 2704 13 40689505
15048 15048 15046 15048 2398 16 36084104
15048 15048 15040 15040 1806 13 27168478
15040 15048 15036 15048 2450 15 36845504
15048 15048 15047 15047 1169 12 17590040
15047 15047 15046 15047 1475 15 22194256
15047 15047 15046 15046 1093 13 16445790
15046 15046 15044 15044 1160 13 17452318
15044 15044 15044 15044 1167 12 17556348
15044 15045 15040 15045 1069 13 16082256
15045 15045 15045 15045 1161 12 17467245
15045 15045 15035 15035 5516 16 82969094
15035 15035 15035 15035 1171 12 17605985
15035 15035 15035 15035 2819 14 42383665
15035 15035 15035 15035 1078 11 16207730
15035 15035 15035 15035 1167 12 17545845
15035 15035 15035 15035 1186 12 17831510
15035 15035 15020 15025 3159 14 47459805
15025 15025 15025 15025 1075 11 16151875
15025 15025 15000 15000 2725 17 40901775
15000 15000 15000 15000 1094 11 16410000
15000 15000 15000 15000 1238 13 18570000
15000 15000 15000 15000 1174 12 17610000
15000 15000 14990 15000 2073 14 31085000
15000 15000 14986 15000 1424 14 21356708
15000 15000 15000 15000 1810 14 27150000
15000 15000 14970 14970 48226 21 722041582
14970 15055 14960 15055 111279 37 1669883710
15055 15220 15055 15220 108192 33 1637647883
15220 15250 15220 15250 1058 12 16129010
15250 15250 15250 15250 1150 14 17537500
15250 15257 15250 15250 1168 13 17812511
15250 15250 15238 15238 1073 12 16360235
15238 15238 15238 15238 1181 12 17996078
15238 15240 15238 15238 1172 13 17858982
15238 15238 15238 15238 1048 11 15969424
15238 15238 15150 15237 11843 15 179786749
15237 15237 15236 15237 6063 14 92376219
15237 15237 15236 15236 1176 13 17918420
15236 15236 15235 15235 1169 12 17810380
15235 15236 15235 15235 1073 12 16347537
15235 15235 15235 15235 1182 12 18007770
15235 15236 15200 15236 1843 16 28043660
15236 15236 15236 15236 1083 11 16500588
15236 15236 15222 15222 1173 12 17859466
15222 15236 15222 15236 1180 13 17969674
15236 15236 15236 15236 1157 14 17628052
15236 15236 15236 15236 1076 11 16393936
15236 15236 15235 15235 1176 12 17916562
15235 15236 15150 15235 17692 18 268693436
15150 15235 15150 15235 1211 12 18438365
15235 15235 15150 15235 1221 14 18601170
15235 15235 15150 15150 8362 13 126692205
15150 15200 15150 15200 2209 12 33490250
15200 15200 15200 15200 1173 12 17829600
15200 15200 15200 15200 1174 13 17844800
15200 15200 15200 15200 1046 11 15899200
15200 15200 15200 15200 284 3 4316800
15100 15100 15100 15100 200 1 3020000
15200 15200 15200 15200 200 1 3040000
15100 15100 15100 15100 708 1 10690800
15100 15100 15005 15005 30000 8 452352880
15098 15098 15098 15098 484 5 7307432
15190 15190 15189 15189 1090 11 16556794
15189 15189 15005 15189 8296 17 124700487
15180 15180 15006 15179 2408 13 36332085
15179 15179 15179 15179 1171 12 17774609
15179 15180 15170 15170 1091 12 16558006
15150 15150 15006 15150 3144 13 47343600
15150 15150 15006 15150 1662 13 25107444
15150 15150 15150 15150 1089 11 16498350
15140 15140 15140 15140 1205 12 18243700
15140 15140 15000 15140 21548 26 323480971
15140 15140 15000 15000 20983 17 314827270
15000 15000 15000 15000 1154 12 17310000
15000 15000 15000 15000 2806 15 42090000
15000 15000 15000 15000 1159 12 17385000
15000 15000 15000 15000 1734 14 26010000
15000 15000 15000 15000 1159 12 17385000
15000 15000 15000 15000 1087 11 16305000
15000 15130 15000 15130 11136 18 167079390
15130 15130 15040 15040 1174 12 17718880
15040 15130 15000 15130 1589 13 23954950
15130 15130 15130 15130 1177 12 17808010
15130 15130 15130 15130 1158 12 17520540
15130 15130 15130 15130 1060 11 16037800
15130 15130 15100 15100 5119 13 77312500
15200 15200 15200 15200 347 2 5274400
15000 15000 15000 15000 2456 1 36840000
15033 15033 15000 15000 3000 2 45002310
15179 15179 15179 15179 111 2 1684869
15110 15110 15110 15110 500 1 7555000
15110 15110 15110 15110 202 2 3052220
15110 15110 15100 15100 1370 9 20689980
15100 15100 15090 15090 1166 12 17602594
15090 15090 15089 15089 1055 11 15919558
15089 15089 15088 15088 1154 12 17412413
15088 15089 15088 15089 1175 14 17729068
15088 15088 15020 15020 3132 13 47078338
15032 15032 15000 15030 16860 22 252952290
15030 15030 15000 15000 3361 17 50449830
15000 15000 14991 15000 2370 16 35539297
15000 15000 15000 15000 1068 11 16020000
15000 15000 15000 15000 1144 12 17160000
15000 15000 14990 15000 3158 13 47350000
15000 15000 15000 15000 1160 12 17400000
15000 15000 15000 15000 1083 11 16245000
15000 15000 14990 15000 7769 13 116468900
15000 15000 15000 15000 1152 12 17280000
15000 15000 14990 15000 2339 12 35072400
15000 15000 14990 15000 7299 16 109471400
15000 15000 14990 15000 6339 16 95037000
15000 15000 14990 15000 1153 12 17294300
15000 15000 14980 15000 5413 14 81193720
15000 15000 15000 15000 1172 12 17580000
15000 15000 14980 15000 6226 16 93389360
15000 15000 15000 15000 1575 12 23625000
15000 15000 14999 14999 1498 13 22468797
14999 14999 14999 14999 1169 12 17533831
14999 15000 14999 15000 1161 13 17414133
15000 15000 15000 15000 1079 11 16185000
15000 15000 15000 15000 3178 14 47670000
15000 15000 14980 15000 12952 17 194062000
15000 15000 14999 14999 1092 11 16379406
14999 14999 14980 14995 1593 8 23873015
14995 14995 14995 14995 403 1 6042985
14980 14995 14980 14995 12500 5 187257500
14985 14985 14980 14980 2000 2 29965000
14995 14995 14995 14995 97 1 1454515
14995 14998 14995 14998 136 3 2039628
14999 14999 14999 14999 712 1 10679288
14999 14999 14999 14999 1000 11 14999000
14999 15089 14999 15089 112061 23 1681132715
15089 15089 15089 15089 1171 12 17669219
15089 15089 15089 15089 10668 18 160969452
15089 15089 14990 15089 2715 16 40890911
15089 15089 15089 15089 1586 13 23931154
15089 15089 15089 15089 1175 12 17729575
15089 15089 15085 15085 1073 12 16187365
15085 15085 15070 15070 1154 12 17399495
15070 15070 15070 15070 1171 12 17646970
15070 15070 15070 15070 1109 11 16712630
15070 15070 15069 15069 1202 13 18114040
15069 15069 15069 15069 1194 12 17992386
15069 15069 15069 15069 1142 12 17208798
15069 15070 15069 15070 1145 13 17254236
15070 15070 15069 15069 1328 14 20011915
15069 15070 15000 15070 601250 46 9018848545
15070 15070 15070 15070 1078 11 16245460
15070 15070 15070 15070 1161 12 17496270
15060 15060 15060 15060 1173 12 17665380
15060 15060 15059 15059 1177 12 17724735
15059 15060 15059 15060 1174 13 17679824
15060 15060 15060 15060 1152 13 17349120
15060 15060 15060 15060 1747 19 26309820
15060 15060 15059 15060 58978 45 888153680
15060 15060 15059 15060 38123 49 574102380
15060 15060 15059 15060 4527 42 68176120
15060 15150 15060 15149 150713 56 2274623028
15150 15169 15150 15169 6943 33 105249362
15169 15179 15168 15179 54579 37 827868356
15179 15179 15179 15179 2782 29 42227978
15179 15179 15179 15179 3198 33 48542442
15179 15179 15178 15179 39847 38 604800603
15179 15198 15179 15198 5013 30 76097685
15198 15300 15198 15300 67283 57 1029053326
15300 15300 15299 15300 13737 32 210165217
15300 15300 15299 15300 16861 37 257959528
15300 15300 15300 15300 2967 30 45395100
15300 15300 15299 15300 8816 33 134878800
15300 15300 15299 15300 6553 34 100258839
15300 15300 15300 15300 3307 31 50597100
15300 15300 15299 15300 16363 32 250340400
15300 15300 15299 15300 18008 32 275507200
15300 15300 15300 15300 2841 29 43467300
15300 15300 15299 15300 3710 30 56762700
15300 15300 15299 15300 5264 34 80538900
15300 15300 15300 15300 2716 28 41554800
15300 15300 15299 15300 2261 14 34592300
15300 15300 15300 15300 1075 11 16447500
15300 15300 15300 15300 1082 11 16554600
15300 15300 15299 15300 27989 15 428204913
15299 15300 15299 15300 11088 12 169636400
15300 15300 15299 15300 1577 14 24127700
15300 15300 15299 15300 3581 13 54786800
15300 15300 15300 15300 1162 12 17778600
15300 15300 15299 15299 5175 13 79173500
15300 15300 15299 15300 11154 14 170646200
15300 15300 15300 15300 1062 11 16248600
15300 15304 15300 15304 31799 27 486525062
15304 15310 15304 15310 2498 14 38233714
15310 15340 15310 15340 1547 16 23722959
15340 15340 15340 15340 5163 15 79200420
15340 15344 15339 15344 34285 17 525970465
15344 15349 15344 15349 1752 16 26888857
15349 15349 15349 15349 2821 12 43299529
15349 15349 15348 15349 39320 15 603484589
15349 15349 15349 15349 1105 11 16960645
15349 15349 15348 15349 12237 17 187814980
15349 15349 15349 15349 3865 15 59323885
15349 15349 15349 15349 1162 12 17835538
15349 15349 15348 15349 3069 14 47104771
15349 15349 15349 15349 22359 16 343188291
15349 15350 15349 15350 4966 13 76223440
15350 15350 15349 15350 12269 20 188327650
15350 15350 15349 15350 2701 16 41460155
15350 15350 15350 15350 1187 12 18220450
15350 15350 15350 15350 2115 13 32465250
15350 15350 15350 15350 1175 12 18036250
15350 15350 15350 15350 1153 13 17698550
15350 15350 15350 15350 1291 13 19816850
15350 15350 15349 15350 1236 13 18972569
15350 15350 15350 15350 4342 13 66649700
15350 15350 15350 15350 1161 14 17821350
15350 15350 15350 15350 2471 12 37929850
15350 15350 15349 15350 3176 13 48749600
15350 15350 15350 15350 983 12 15089050
15350 15350 15350 15350 432 5 6631200
15360 15360 15360 15360 100 1 1536000
15360 15360 15360 15360 1548 4 23777280
15350 15350 15350 15350 5077 7 77931950
15350 15350 15349 15349 1169 14 17943858
15349 15350 15349 15350 1090 13 16731492
15350 15350 15350 15350 1169 13 17944150
15350 15350 15350 15350 1146 14 17591100
15350 15350 15350 15350 1086 11 16670100
15350 15350 15350 15350 1162 13 17836700
15350 15350 15344 15350 1688 15 25907800
15350 15350 15350 15350 1117 11 17145950
15350 15350 15350 15350 1167 13 17913450
15350 15350 15350 15350 1094 11 16792900
15350 15350 15349 15350 10261 20 157506321
15350 15350 15344 15350 2190 15 33606294
15349 15350 15349 15350 1050 12 16117300
15350 15350 15344 15350 1162 15 17834900
15350 15356 15350 15356 6770 10 103926000
15359 15360 15359 15360 2604 2 39994940
15363 15364 15363 15364 496 3 7620348
15360 15360 15360 15360 25 1 384000
15360 15360 15360 15360 200 1 3072000
15360 15360 15360 15360 390 1 5990400
15350 15350 15350 15350 3026 4 46449100
15350 15350 15340 15340 102723 16 1575786160
15340 15340 15340 15340 1222 12 18745480
15340 15340 15301 15340 1153 13 17683634
15340 15340 15340 15340 1206 12 18500040
15301 15340 15301 15340 1124 12 17240171
15340 15350 15340 15349 1149 13 17634452
15349 15349 15349 15349 1164 12 17866236
15348 15348 15348 15348 1159 12 17788332
15301 15301 15301 15301 2016 14 30846816
15301 15348 15300 15348 1354 15 20758534
15348 15348 15348 15348 1065 11 16345620
15348 15348 15347 15347 1174 12 18017664
15300 15347 15300 15347 7391 14 113142977
15347 15347 15347 15347 1103 11 16927741
15347 15347 15346 15347 1186 13 18200942
15347 15347 15347 15347 1298 13 19920406
15347 15347 15347 15347 1178 12 18078766
15347 15347 15347 15347 1085 11 16651495
15347 15347 15347 15347 1177 12 18063419
15347 15347 15300 15346 19212 21 294046324
15346 15346 15344 15345 3009 13 46171292
15345 15345 15301 15301 1155 13 17718555
15301 15344 15301 15344 1170 14 17947926
15344 15344 15344 15344 1064 13 16326016
15344 15344 15343 15343 1176 12 18044053
15343 15343 15341 15341 1083 11 16615679
15341 15341 15340 15340 1146 13 17580496
15340 15342 15340 15342 1162 15 17826476
15342 15342 15339 15339 1062 11 16291652
15339 15340 15339 15339 1154 13 17701747
15339 15339 15337 15337 1184 12 18160895
15337 15337 15336 15336 1766 13 27083852
15336 15336 15335 15336 1211 13 18571737
15336 15336 15250 15332 5702 18 87270517
15331 15331 15330 15330 1075 11 16480028
15500 15500 15500 15500 2504 6 38812000
15490 15499 15490 15499 1700 2 26342000
15496 15496 15496 15496 67 1 1038232
15490 15490 15489 15489 160 2 2478320
15489 15489 15489 15489 80 1 1239120
